Request ID,Department,Request Type,Priority,Status,Ward,Date Opened,Date Closed,Resolution Days,Resolved Within Target,Citizen Satisfaction,Assigned Team,Latitude,Longitude,Estimated Cost,Channel,Weather,Year,Month,Quarter,Priority Score,Resolution Category,Cost Category,Request Age
MSR-00306,By-law Enforcement,Animal Control,Medium,In Progress,Ward 3,2024-01-25,,,,,Team B,43.833476,-79.593754,50.0,Web,Clear,2024,January,Q1,2,Open,Low,906
MSR-09908,Water Services,Water Quality,Medium,Closed,Ward 10,2025-09-18,2025-09-28,10.0,Yes,4.6,Team G,43.852308,-79.553001,405.43,Email,Clear,2025,September,Q3,2,Slow,Low,304
MSR-00789,Transportation Services,Snow Clearing,Low,Closed,Ward 1,2024-05-31,2024-06-19,19.0,No,2.6,Team G,43.865499,-79.643175,400.88,Mobile App,Rain,2024,May,Q2,1,Slow,Low,779
MSR-00463,Waste Management,Missed Collection,Low,Open,Ward 8,2025-05-24,,,,,Team E,43.788212,-79.505763,1681.87,Phone,Cloudy,2025,May,Q2,1,Open,High,421
MSR-06111,Transportation Services,Streetlight Outage,Low,Closed,Ward 10,2024-07-09,2024-07-21,12.0,Yes,3.2,Team A,43.859258,-79.472913,463.98,Web,Clear,2024,July,Q3,1,Slow,Low,740
MSR-04344,By-law Enforcement,Animal Control,Critical,In Progress,Ward 2,2025-03-12,,,,,Team A,43.873813,-79.546108,1797.7,Walk-in,Cloudy,2025,March,Q1,4,Open,High,494
MSR-00778,Public Works,Graffiti,Low,Closed,Ward 4,2025-04-24,2025-05-05,11.0,Yes,4.3,Team F,43.776726,-79.625748,498.19,Mobile App,Cloudy,2025,April,Q2,1,Slow,Low,451
MSR-09866,Transportation Services,Snow Clearing,Medium,Closed,Ward 8,2024-07-11,2024-07-20,9.0,Yes,4.7,Team A,43.90941,-79.583136,1350.54,Web,Clear,2024,July,Q3,2,Slow,Medium,738
MSR-04720,Waste Management,Illegal Dumping,Low,Closed,Ward 9,2025-02-12,2025-02-19,7.0,Yes,4.6,Team G,43.890666,-79.677837,765.29,Mobile App,Cloudy,2025,February,Q1,1,Average,Medium,522
MSR-07149,Water Services,Water Quality,Medium,Closed,Ward 4,2025-03-23,2025-04-02,10.0,Yes,5.0,Team H,43.803868,-79.622336,974.8,Walk-in,Extreme Cold,2025,March,Q1,2,Slow,Medium,483
MSR-07566,By-law Enforcement,Noise Complaint,Critical,Closed,Ward 5,2024-07-22,2024-07-24,2.0,Yes,3.2,Team A,43.806085,-79.499336,1305.05,Mobile App,Snow,2024,July,Q3,4,Fast,Medium,727
MSR-07008,Parks and Recreation,Tree Damage,Medium,Closed,Ward 8,2024-07-08,2024-07-12,4.0,Yes,4.2,Team D,43.91354,-79.613361,50.0,Walk-in,Clear,2024,July,Q3,2,Average,Low,741
MSR-02529,Public Works,Sidewalk Repair,High,In Progress,Ward 10,2024-10-18,,,,,Team E,43.847587,-79.59926,613.6,Web,Cloudy,2024,October,Q4,3,Open,Medium,639
MSR-01624,Transportation Services,Snow Clearing,Low,Closed,Ward 5,2025-03-21,2025-03-21,0.0,Yes,4.2,Team H,43.81917,-79.607152,50.0,Email,Rain,2025,March,Q1,1,Fast,Low,485
MSR-01027,Transportation Services,Traffic Signal Issue,Medium,Open,Ward 10,2024-06-08,,,,,Team F,43.862598,-79.530482,957.68,Email,Rain,2024,June,Q2,2,Open,Medium,771
MSR-00495,Waste Management,Illegal Dumping,Low,Closed,Ward 6,2025-05-11,2025-05-11,0.0,Yes,4.9,Team B,43.786085,-79.623352,50.0,Email,Cloudy,2025,May,Q2,1,Fast,Low,434
MSR-07126,Public Works,Sidewalk Repair,High,Closed,Ward 3,2025-02-12,2025-02-14,2.0,Yes,4.0,Team F,43.867108,-79.520678,1232.64,Walk-in,Clear,2025,February,Q1,3,Fast,Medium,522
MSR-08241,Waste Management,Damaged Bin,Medium,Closed,Ward 1,2025-02-06,2025-02-14,8.0,Yes,3.3,Team B,43.766792,-79.575345,1237.02,Web,Extreme Cold,2025,February,Q1,2,Slow,Medium,528
MSR-06351,Water Services,Water Leak,High,Closed,Ward 10,2025-04-21,2025-04-24,3.0,Yes,2.8,Team F,43.89926,-79.468289,50.0,Walk-in,Cloudy,2025,April,Q2,3,Fast,Low,454
MSR-06189,Parks and Recreation,Park Maintenance,Medium,In Progress,Ward 8,2024-01-07,,,,,Team B,43.804162,-79.453228,1089.55,Email,Cloudy,2024,January,Q1,2,Open,Medium,924
MSR-02309,By-law Enforcement,Animal Control,Medium,Open,Ward 8,2024-11-12,,,,,Team E,43.800705,-79.482378,513.52,Phone,Clear,2024,November,Q4,2,Open,Medium,614
MSR-03571,Waste Management,Damaged Bin,Medium,Closed,Ward 5,2024-08-16,2024-08-23,7.0,Yes,3.5,Team C,43.867423,-79.448104,659.63,Phone,Rain,2024,August,Q3,2,Average,Medium,702
MSR-01497,Water Services,Low Water Pressure,Low,Closed,Ward 2,2025-09-17,2025-10-04,17.0,No,4.1,Team B,43.889386,-79.633448,888.87,Web,Snow,2025,September,Q3,1,Slow,Medium,305
MSR-07296,Transportation Services,Traffic Signal Issue,Low,Closed,Ward 7,2025-06-04,2025-06-19,15.0,Yes,5.0,Team B,43.877164,-79.44797,1502.76,Web,Clear,2025,June,Q2,1,Slow,High,410
MSR-05138,By-law Enforcement,Noise Complaint,Low,Open,Ward 9,2024-07-05,,,,,Team G,43.917392,-79.46819,50.0,Web,Rain,2024,July,Q3,1,Open,Low,744
MSR-03562,Waste Management,Missed Collection,Medium,Open,Ward 2,2024-05-09,,,,,Team G,43.8018,-79.571377,2167.42,Web,Snow,2024,May,Q2,2,Open,High,801
MSR-02551,Parks and Recreation,Trail Issue,High,Closed,Unknown,2025-01-11,2025-01-13,2.0,Yes,4.4,Team A,43.829503,-79.62985,846.23,Web,Snow,2025,January,Q1,3,Fast,Medium,554
MSR-03857,By-law Enforcement,Parking Violation,Low,Open,Ward 6,2024-12-19,,,,,Team B,43.87071,-79.673141,567.44,Web,Clear,2024,December,Q4,1,Open,Medium,577
MSR-04507,By-law Enforcement,Parking Violation,Low,In Progress,Ward 8,2025-09-03,,,,,Team G,43.761923,-79.550707,1659.58,Web,Extreme Cold,2025,September,Q3,1,Open,High,319
MSR-01504,Water Services,Low Water Pressure,Low,Closed,Ward 2,2025-06-01,2025-06-16,15.0,Yes,3.9,Team G,43.860977,-79.538994,1102.99,Phone,Cloudy,2025,June,Q2,1,Slow,Medium,413
MSR-03349,Transportation Services,Traffic Signal Issue,Medium,Closed,Ward 8,2025-02-10,2025-02-10,0.0,Yes,3.9,Team B,43.78405,-79.529902,259.3,Email,Clear,2025,February,Q1,2,Fast,Low,524
MSR-00973,Transportation Services,Traffic Signal Issue,Medium,Closed,Ward 3,2025-10-12,2025-10-15,3.0,Yes,3.4,Team G,43.894918,-79.484713,1677.08,Phone,Snow,2025,October,Q4,2,Fast,High,280
MSR-02389,Parks and Recreation,Trail Issue,Medium,Open,Ward 8,2025-08-10,,,,,Team G,43.918967,-79.647579,1199.32,Mobile App,Cloudy,2025,August,Q3,2,Open,Medium,343
MSR-01176,Water Services,Water Leak,Medium,Open,Ward 2,2025-08-23,,,,,Team D,43.832709,-79.601169,1165.71,Email,Rain,2025,August,Q3,2,Open,Medium,330
MSR-04433,By-law Enforcement,Parking Violation,Low,Closed,Ward 4,2025-07-08,2025-07-24,16.0,No,2.3,Team E,43.823532,-79.650975,405.44,Phone,Rain,2025,July,Q3,1,Slow,Low,376
MSR-06506,Parks and Recreation,Tree Damage,Medium,In Progress,Ward 1,2025-02-06,,,,,Team B,43.865578,-79.43979,1053.34,Web,Extreme Cold,2025,February,Q1,2,Open,Medium,528
MSR-00736,Transportation Services,Traffic Signal Issue,High,Open,Ward 3,2024-06-13,,,,,Team F,43.918947,-79.549579,932.86,Email,Rain,2024,June,Q2,3,Open,Medium,766
MSR-06142,Water Services,Sewer Backup,Medium,Closed,Ward 7,2024-10-08,2024-10-18,10.0,Yes,3.6,Team H,43.901609,-79.505692,768.57,Web,Snow,2024,October,Q4,2,Slow,Medium,649
MSR-02267,Public Works,Graffiti,Low,Closed,Ward 2,2024-11-12,2024-11-23,11.0,Yes,3.8,Team E,43.857464,-79.447853,219.13,Mobile App,Extreme Cold,2024,November,Q4,1,Slow,Low,614
MSR-02058,Waste Management,Damaged Bin,Low,In Progress,Ward 7,2024-11-21,,,,,Team D,43.845522,-79.659581,1399.04,Walk-in,Extreme Cold,2024,November,Q4,1,Open,Medium,605
MSR-03709,Transportation Services,Streetlight Outage,High,Closed,Ward 4,2024-12-22,2024-12-25,3.0,Yes,5.0,Team C,43.872252,-79.453376,1123.98,Mobile App,Snow,2024,December,Q4,3,Fast,Medium,574
MSR-02418,Waste Management,Damaged Bin,High,Closed,Ward 6,2025-03-21,2025-03-24,3.0,Yes,4.3,Unassigned,43.791742,-79.557818,50.0,Phone,Clear,2025,March,Q1,3,Fast,Low,485
MSR-04808,Public Works,Road Damage,Low,Closed,Ward 5,2024-10-31,2024-11-06,6.0,Yes,4.7,Team F,43.812054,-79.625343,1338.5,Email,Snow,2024,October,Q4,1,Average,Medium,626
MSR-04387,Public Works,Pothole,Medium,Closed,Unknown,2025-10-02,2025-10-04,2.0,Yes,3.8,Team B,43.824227,-79.483643,1721.97,Mobile App,Extreme Cold,2025,October,Q4,2,Fast,High,290
MSR-08744,Parks and Recreation,Tree Damage,Critical,Closed,Ward 1,2024-06-27,2024-07-01,4.0,No,3.3,Team F,43.775721,-79.601543,760.19,Walk-in,Extreme Cold,2024,June,Q2,4,Average,Medium,752
MSR-03976,Water Services,Water Quality,Medium,Open,Ward 9,2024-02-20,,,,,Team B,43.845616,-79.617277,395.66,Email,Extreme Cold,2024,February,Q1,2,Open,Low,880
MSR-00325,Waste Management,Illegal Dumping,Medium,Closed,Ward 8,2025-09-02,2025-09-06,4.0,Yes,3.8,Team G,43.821674,-79.651772,1200.67,Unknown,Extreme Cold,2025,September,Q3,2,Average,Medium,320
MSR-05106,Waste Management,Illegal Dumping,Critical,Closed,Ward 10,2024-03-10,2024-03-13,3.0,No,2.4,Team H,43.818239,-79.668652,361.85,Walk-in,Extreme Cold,2024,March,Q1,4,Fast,Low,861
MSR-04755,Waste Management,Recycling Issue,Low,Closed,Ward 9,2025-11-04,2025-11-09,5.0,Yes,4.2,Team D,43.834366,-79.675152,803.62,Mobile App,Cloudy,2025,November,Q4,1,Average,Medium,257
MSR-03639,Parks and Recreation,Playground Repair,High,Closed,Ward 7,2024-12-17,2024-12-21,4.0,Yes,3.9,Team G,43.868282,-79.468524,1252.34,Walk-in,Snow,2024,December,Q4,3,Average,Medium,579
MSR-00982,Transportation Services,Snow Clearing,Low,Closed,Ward 2,2025-08-12,2025-08-18,6.0,Yes,5.0,Team G,43.798178,-79.529168,1729.14,Email,Clear,2025,August,Q3,1,Average,High,341
MSR-04480,Transportation Services,Streetlight Outage,Medium,Open,Ward 3,2025-05-11,,,,,Team F,43.779526,-79.58098,1553.3,Mobile App,Snow,2025,May,Q2,2,Open,High,434
MSR-06877,Water Services,Water Quality,Medium,Closed,Ward 6,2024-08-06,2024-08-19,13.0,No,3.6,Team C,43.840032,-79.571535,453.04,Email,Extreme Cold,2024,August,Q3,2,Slow,Low,712
MSR-07796,Transportation Services,Traffic Signal Issue,Medium,Open,Ward 4,2025-11-24,,,,,Team H,43.843267,-79.608314,50.0,Email,Rain,2025,November,Q4,2,Open,Low,237
MSR-09653,By-law Enforcement,Property Standards,High,Closed,Ward 1,2024-02-25,2024-02-28,3.0,Yes,4.0,Team A,43.900913,-79.595929,397.85,Walk-in,Rain,2024,February,Q1,3,Fast,Low,875
MSR-04482,Parks and Recreation,Tree Damage,High,Closed,Ward 5,2025-09-16,2025-09-20,4.0,Yes,4.0,Team E,43.782497,-79.428579,2074.2,Web,Rain,2025,September,Q3,3,Average,High,306
MSR-02592,Water Services,Low Water Pressure,High,Closed,Ward 4,2025-08-13,2025-08-19,6.0,No,3.5,Team A,43.902386,-79.474342,1288.54,Walk-in,Extreme Cold,2025,August,Q3,3,Average,Medium,340
MSR-05906,Parks and Recreation,Tree Damage,Critical,Closed,Ward 10,2024-11-02,2024-11-04,2.0,Yes,3.5,Team E,43.800287,-79.477833,1744.59,Phone,Clear,2024,November,Q4,4,Fast,High,624
MSR-08751,Water Services,Sewer Backup,Medium,Closed,Ward 6,2025-08-27,2025-09-05,9.0,Yes,4.1,Team E,43.841374,-79.643418,2278.93,Phone,Clear,2025,August,Q3,2,Slow,High,326
MSR-00591,Public Works,Pothole,Medium,Closed,Ward 8,2025-02-06,2025-02-07,1.0,Yes,3.8,Team H,43.863856,-79.659844,1962.08,Web,Snow,2025,February,Q1,2,Fast,High,528
MSR-00762,Water Services,Sewer Backup,Medium,Closed,Ward 3,2024-07-03,2024-07-12,9.0,Yes,3.6,Team A,43.865547,-79.515885,2087.48,Web,Snow,2024,July,Q3,2,Slow,High,746
MSR-07496,Parks and Recreation,Tree Damage,High,Closed,Ward 7,2024-01-28,2024-02-06,9.0,No,2.5,Team G,43.894406,-79.505609,1188.04,Phone,Snow,2024,January,Q1,3,Slow,Medium,903
MSR-05572,Public Works,Pothole,Low,Closed,Ward 4,2024-04-27,2024-05-01,4.0,Yes,3.6,Team F,43.834344,-79.456315,1305.34,Phone,Clear,2024,April,Q2,1,Average,Medium,813
MSR-04851,Water Services,Water Quality,High,Closed,Ward 3,2025-02-12,2025-02-16,4.0,Yes,4.7,Team H,43.772733,-79.547573,1498.94,Mobile App,Clear,2025,February,Q1,3,Average,Medium,522
MSR-01192,By-law Enforcement,Animal Control,High,In Progress,Ward 2,2025-12-12,,,,,Team B,43.780285,-79.666014,730.44,Walk-in,Cloudy,2025,December,Q4,3,Open,Medium,219
MSR-06798,Parks and Recreation,Tree Damage,High,Closed,Ward 8,2024-09-12,2024-09-17,5.0,Yes,4.0,Team A,43.798333,-79.563452,50.0,Email,Rain,2024,September,Q3,3,Average,Low,675
MSR-04795,Waste Management,Damaged Bin,Medium,Closed,Ward 3,2025-02-15,2025-02-18,3.0,Yes,5.0,Team E,43.862359,-79.645483,380.71,Email,Rain,2025,February,Q1,2,Fast,Low,519
MSR-00444,Transportation Services,Road Sign Damage,Medium,Closed,Ward 2,2024-09-18,2024-09-24,6.0,Yes,3.7,Team D,43.883704,-79.485236,357.04,Walk-in,Snow,2024,September,Q3,2,Average,Low,669
MSR-05189,Transportation Services,Road Sign Damage,Low,Closed,Ward 3,2024-10-22,2024-11-08,17.0,No,3.8,Team F,43.826319,-79.498818,1025.75,Email,Cloudy,2024,October,Q4,1,Slow,Medium,635
MSR-06429,By-law Enforcement,Animal Control,Medium,Closed,Ward 1,2025-10-03,2025-10-11,8.0,Yes,3.0,Team C,43.914561,-79.658335,1197.06,Walk-in,Rain,2025,October,Q4,2,Slow,Medium,289
MSR-03162,Parks and Recreation,Playground Repair,High,Closed,Unknown,2025-06-23,2025-06-25,2.0,Yes,4.8,Team H,43.841028,-79.555167,718.57,Walk-in,Cloudy,2025,June,Q2,3,Fast,Medium,391
MSR-05069,By-law Enforcement,Noise Complaint,Medium,Closed,Ward 6,2025-08-10,2025-08-17,7.0,Yes,3.8,Team D,43.915226,-79.646536,1320.98,Walk-in,Rain,2025,August,Q3,2,Average,Medium,343
MSR-06666,By-law Enforcement,Animal Control,Low,Closed,Ward 5,2024-01-04,2024-01-14,10.0,Yes,3.9,Team H,43.85631,-79.52409,50.0,Mobile App,Cloudy,2024,January,Q1,1,Slow,Low,927
MSR-00018,Waste Management,Recycling Issue,Medium,Closed,Ward 9,2025-11-08,2025-11-15,7.0,Yes,4.0,Team A,43.807473,-79.428136,508.86,Mobile App,Clear,2025,November,Q4,2,Average,Medium,253
MSR-05988,Parks and Recreation,Playground Repair,Medium,Closed,Ward 10,2024-02-26,2024-03-07,10.0,Yes,5.0,Team A,43.766271,-79.598384,1303.81,Walk-in,Cloudy,2024,February,Q1,2,Slow,Medium,874
MSR-03413,Public Works,Sidewalk Repair,Medium,Open,Ward 4,2024-12-13,,,,,Team G,43.900238,-79.513438,1101.3,Phone,Extreme Cold,2024,December,Q4,2,Open,Medium,583
MSR-01461,Public Works,Graffiti,Medium,Closed,Ward 4,2025-09-14,2025-09-21,7.0,Yes,5.0,Team E,43.897236,-79.608295,440.38,Email,Snow,2025,September,Q3,2,Average,Low,308
MSR-02688,Public Works,Pothole,Low,Closed,Ward 7,2025-04-13,2025-04-20,7.0,Yes,2.9,Team H,43.806352,-79.656172,50.0,Walk-in,Rain,2025,April,Q2,1,Average,Low,462
MSR-05282,Water Services,Sewer Backup,Low,In Progress,Ward 4,2025-07-11,,,,,Team H,43.788198,-79.653392,628.83,Email,Cloudy,2025,July,Q3,1,Open,Medium,373
MSR-06075,Water Services,Water Quality,High,Closed,Ward 9,2024-06-03,2024-06-06,3.0,Yes,4.7,Team H,43.856656,-79.472562,764.87,Mobile App,Extreme Cold,2024,June,Q2,3,Fast,Medium,776
MSR-07319,Public Works,Graffiti,Medium,Closed,Ward 7,2024-05-15,2024-05-19,4.0,Yes,4.3,Team E,43.892719,-79.559024,1299.79,Phone,Extreme Cold,2024,May,Q2,2,Average,Medium,795
MSR-04096,Parks and Recreation,Park Maintenance,Medium,Closed,Ward 7,2024-12-04,2024-12-07,3.0,Yes,5.0,Team F,43.897209,-79.479306,1377.24,Unknown,Clear,2024,December,Q4,2,Fast,Medium,592
MSR-02438,Transportation Services,Streetlight Outage,Medium,Closed,Ward 10,2024-08-13,2024-08-15,2.0,Yes,4.2,Unassigned,43.881985,-79.607343,1168.48,Phone,Rain,2024,August,Q3,2,Fast,Medium,705
MSR-02895,Waste Management,Missed Collection,Critical,Closed,Ward 8,2025-07-12,2025-07-13,1.0,Yes,3.9,Team B,43.835302,-79.438225,1046.42,Email,Snow,2025,July,Q3,4,Fast,Medium,372
MSR-03420,Parks and Recreation,Trail Issue,Low,In Progress,Ward 6,2025-12-27,,,,,Team G,43.818831,-79.58999,89.82,Phone,Extreme Cold,2025,December,Q4,1,Open,Low,204
MSR-02613,Water Services,Water Quality,Medium,In Progress,Ward 5,2024-02-23,,,,,Team C,43.915415,-79.497792,1409.43,Web,Clear,2024,February,Q1,2,Open,Medium,877
MSR-08661,Water Services,Low Water Pressure,High,Closed,Ward 4,2024-06-01,2024-06-05,4.0,Yes,3.8,Team D,43.783019,-79.661791,690.41,Email,Snow,2024,June,Q2,3,Average,Medium,778
MSR-02962,Transportation Services,Snow Clearing,High,In Progress,Ward 7,2025-12-05,,,,,Team D,43.786117,-79.617602,1243.86,Web,Rain,2025,December,Q4,3,Open,Medium,226
MSR-06088,By-law Enforcement,Animal Control,Medium,Closed,Ward 10,2025-06-02,2025-06-02,0.0,Yes,3.8,Team F,43.905321,-79.547724,1642.0,Email,Cloudy,2025,June,Q2,2,Fast,High,412
MSR-00547,Water Services,Water Quality,High,Closed,Ward 10,2025-09-06,2025-09-07,1.0,Yes,4.6,Team A,43.889759,-79.520394,271.19,Walk-in,Snow,2025,September,Q3,3,Fast,Low,316
MSR-00663,Water Services,Sewer Backup,Low,Closed,Ward 8,2025-11-17,2025-11-28,11.0,Yes,4.4,Team D,43.845527,-79.491392,1625.87,Walk-in,Extreme Cold,2025,November,Q4,1,Slow,High,244
MSR-03477,Water Services,Sewer Backup,Medium,Closed,Ward 1,2024-07-10,2024-07-11,1.0,Yes,4.4,Team E,43.841284,-79.50262,672.15,Walk-in,Clear,2024,July,Q3,2,Fast,Medium,739
MSR-07168,Transportation Services,Snow Clearing,Medium,Closed,Ward 5,2024-07-04,2024-07-11,7.0,Yes,3.6,Team D,43.78235,-79.488868,723.85,Mobile App,Cloudy,2024,July,Q3,2,Average,Medium,745
MSR-00178,Public Works,Road Damage,Medium,Open,Ward 7,2024-03-19,,,,,Team G,43.807884,-79.533371,404.01,Walk-in,Snow,2024,March,Q1,2,Open,Low,852
MSR-01711,Parks and Recreation,Playground Repair,High,Closed,Ward 5,2024-05-04,2024-05-08,4.0,Yes,5.0,Team D,43.767817,-79.433643,1300.33,Web,Snow,2024,May,Q2,3,Average,Medium,806
MSR-04095,By-law Enforcement,Animal Control,Medium,Closed,Ward 5,2024-06-27,2024-07-06,9.0,Yes,3.9,Team E,43.872465,-79.507183,1217.47,Email,Rain,2024,June,Q2,2,Slow,Medium,752
MSR-05868,Waste Management,Illegal Dumping,High,Closed,Ward 8,2025-07-05,2025-07-06,1.0,Yes,4.2,Team E,43.766863,-79.577915,50.0,Phone,Extreme Cold,2025,July,Q3,3,Fast,Low,379
MSR-00709,Water Services,Sewer Backup,Low,Closed,Ward 10,2024-08-11,2024-08-20,9.0,Yes,4.0,Team E,43.90858,-79.546673,50.0,Mobile App,Rain,2024,August,Q3,1,Slow,Low,707
MSR-08061,Water Services,Low Water Pressure,Low,Open,Ward 6,2025-10-05,,,,,Unassigned,43.827166,-79.465776,1476.78,Phone,Cloudy,2025,October,Q4,1,Open,Medium,287
MSR-06627,Water Services,Water Leak,Medium,Closed,Ward 2,2025-02-15,2025-02-21,6.0,Yes,5.0,Team E,43.831534,-79.595159,1419.39,Phone,Extreme Cold,2025,February,Q1,2,Average,Medium,519
MSR-06602,By-law Enforcement,Parking Violation,Critical,In Progress,Ward 1,2025-03-04,,,,,Team H,43.855522,-79.669934,185.97,Web,Rain,2025,March,Q1,4,Open,Low,502
MSR-04562,Transportation Services,Traffic Signal Issue,Low,Closed,Ward 8,2025-06-25,2025-07-15,20.0,No,2.9,Team D,43.8202,-79.47376,1324.76,Email,Cloudy,2025,June,Q2,1,Slow,Medium,389
MSR-08697,Transportation Services,Traffic Signal Issue,Medium,Closed,Ward 7,2025-01-14,2025-01-26,12.0,No,3.3,Team B,43.850234,-79.603494,898.08,Email,Clear,2025,January,Q1,2,Slow,Medium,551
MSR-05216,Waste Management,Illegal Dumping,Medium,Closed,Ward 1,2025-09-14,2025-09-14,0.0,Yes,2.3,Team F,43.781872,-79.572469,2056.67,Web,Cloudy,2025,September,Q3,2,Fast,High,308
MSR-07468,Water Services,Low Water Pressure,Medium,Closed,Ward 9,2024-07-30,2024-08-03,4.0,Yes,3.5,Team H,43.831174,-79.5844,568.66,Phone,Extreme Cold,2024,July,Q3,2,Average,Medium,719
MSR-01268,Water Services,Water Leak,Critical,Open,Ward 10,2025-06-02,,,,,Team H,43.826482,-79.483885,1127.86,Mobile App,Snow,2025,June,Q2,4,Open,Medium,412
MSR-08283,Parks and Recreation,Trail Issue,High,Open,Ward 3,2024-01-27,,,,,Team D,43.855087,-79.642747,1132.1,Email,Clear,2024,January,Q1,3,Open,Medium,904
MSR-02181,Parks and Recreation,Playground Repair,Medium,Closed,Ward 4,2024-02-21,2024-02-29,8.0,Yes,4.6,Team E,43.809636,-79.460265,1431.16,Web,Extreme Cold,2024,February,Q1,2,Slow,Medium,879
MSR-04309,Public Works,Road Damage,High,Closed,Ward 10,2025-07-06,2025-07-06,0.0,Yes,5.0,Team G,43.775063,-79.669862,1059.56,Email,Extreme Cold,2025,July,Q3,3,Fast,Medium,378
MSR-09230,Water Services,Low Water Pressure,Medium,Open,Ward 3,2025-06-02,,,,,Team A,43.793008,-79.583338,199.52,Phone,Rain,2025,June,Q2,2,Open,Low,412
MSR-06220,Parks and Recreation,Park Maintenance,Medium,Closed,Ward 10,2024-05-23,2024-05-26,3.0,Yes,4.6,Team D,43.798195,-79.467874,556.8,Mobile App,Extreme Cold,2024,May,Q2,2,Fast,Medium,787
MSR-04174,Waste Management,Missed Collection,Medium,Closed,Ward 4,2024-12-25,2024-12-30,5.0,Yes,4.1,Team G,43.843318,-79.669788,612.68,Phone,Extreme Cold,2024,December,Q4,2,Average,Medium,571
MSR-08755,Water Services,Water Quality,Medium,Open,Ward 4,2024-08-13,,,,,Team D,43.818847,-79.507769,1151.73,Walk-in,Extreme Cold,2024,August,Q3,2,Open,Medium,705
MSR-05773,Parks and Recreation,Park Maintenance,High,Open,Ward 6,2025-10-09,,,,,Team A,43.900734,-79.652607,959.18,Unknown,Clear,2025,October,Q4,3,Open,Medium,283
MSR-09407,Water Services,Water Quality,Medium,Closed,Ward 3,2025-08-16,2025-08-22,6.0,Yes,4.9,Team D,43.838059,-79.581682,415.34,Phone,Extreme Cold,2025,August,Q3,2,Average,Low,337
MSR-07774,Public Works,Road Damage,Low,Closed,Ward 6,2025-06-04,2025-06-11,7.0,Yes,4.2,Team C,43.917221,-79.531333,1197.17,Email,Extreme Cold,2025,June,Q2,1,Average,Medium,410
MSR-03525,Water Services,Water Leak,High,Open,Ward 5,2024-02-13,,,,,Team C,43.900392,-79.501266,1356.03,Mobile App,Snow,2024,February,Q1,3,Open,Medium,887
MSR-09630,Public Works,Graffiti,Low,Closed,Ward 2,2024-07-17,2024-07-27,10.0,Yes,5.0,Team E,43.768805,-79.627649,1792.64,Mobile App,Rain,2024,July,Q3,1,Slow,High,732
MSR-07278,Public Works,Pothole,Medium,Closed,Ward 3,2024-05-20,2024-05-29,9.0,Yes,3.5,Team A,43.817369,-79.496255,762.14,Phone,Extreme Cold,2024,May,Q2,2,Slow,Medium,790
MSR-06707,Transportation Services,Streetlight Outage,Medium,Open,Ward 9,2024-06-10,,,,,Team A,43.859289,-79.626213,1600.08,Walk-in,Clear,2024,June,Q2,2,Open,High,769
MSR-03649,Public Works,Road Damage,Low,Closed,Ward 7,2024-05-20,2024-05-29,9.0,Yes,3.6,Team A,43.794989,-79.450235,807.81,Web,Clear,2024,May,Q2,1,Slow,Medium,790
MSR-03663,Transportation Services,Traffic Signal Issue,Medium,Closed,Ward 5,2025-08-25,2025-08-25,0.0,Yes,5.0,Team D,43.878537,-79.582527,1750.2,Web,Extreme Cold,2025,August,Q3,2,Fast,High,328
MSR-02768,Waste Management,Missed Collection,Low,Closed,Ward 4,2024-09-18,2024-09-22,4.0,Yes,5.0,Team B,43.895973,-79.541117,1070.68,Walk-in,Extreme Cold,2024,September,Q3,1,Average,Medium,669
MSR-07641,Transportation Services,Streetlight Outage,Medium,Open,Ward 9,2024-01-10,,,,,Team E,43.901372,-79.516027,165.02,Phone,Snow,2024,January,Q1,2,Open,Low,921
MSR-01086,Transportation Services,Road Sign Damage,Low,In Progress,Ward 1,2024-11-26,,,,,Team H,43.80957,-79.477937,782.24,Phone,Extreme Cold,2024,November,Q4,1,Open,Medium,600
MSR-02704,Water Services,Sewer Backup,High,Closed,Ward 7,2025-02-14,2025-02-20,6.0,No,3.3,Team C,43.823048,-79.533844,324.46,Web,Extreme Cold,2025,February,Q1,3,Average,Low,520
MSR-05797,Transportation Services,Snow Clearing,High,Closed,Ward 9,2024-08-01,2024-08-06,5.0,Yes,3.1,Team E,43.849879,-79.569442,1067.62,Phone,Snow,2024,August,Q3,3,Average,Medium,717
